Ticker,Name,Tot Assets LF,Debt/Assets LF,ROA LF,Curr Ratio LF,EBIT T12M,R&D Exp T12M,CAPEX T12M
MITK US Equity,MITEK SYSTEMS INC,71719000,0,23.4663,5.3363,2769000,10430000,-488000
MITI US Equity,MITESCO INC,55,602309.0625, ,0, , , 
MKSI US Equity,MKS INSTRUMENTS INC,2370344960,18.5522,13.3122,4.2291,349132000,132380000,-25061000
2054244D US Equity,MOBETIZE CORP,547504,0,-255.7261,3.1364,-1464791,332767,-9277
MBST US Equity,MOBILE STAR CORP/THE, , , , , , , 
MOBL US Equity,MOBILEIRON INC,151642000,0,-40.3713,1.3402,-58119000,72653000,-5627000
MODN US Equity,MODEL N INC,171936000,33.2711,-27.7617,1.1322,-38611000,31064000,-728000
MDB US Equity,MONGODB INC,353995008,0, ,2.89,-91297000,58646000, 
MPWR US Equity,MONOLITHIC POWER SYSTEMS INC,605012992,0,12.6753,7.0095,69914000,78602000,-33184000
TYPE US Equity,MONOTYPE IMAGING HOLDINGS IN,521280992,18.4162,0.0266,2.4336,9469000,35585000,-6173000
MMCCQ US Equity,MOOD MEDIA CORP, , , , , , , 
MSI US Equity,MOTOROLA SOLUTIONS INC,8618000384,51.8682,7.6928,1.3016,1174000000,556000000,-266000000
MVNT US Equity,MOVEMENT IND CORP, , , , , , , 
XDSL US Equity,MPHASE TECHNOLOGIES INC,105405,2220.2808,-283.9667,0.0187,-957256,352,0
MULE US Equity,MULESOFT INC  -A,447785984,0, ,1.4412,-67163000,55946000,-5858000
MMTS US Equity,MULTI-MEDIA TUTORIAL SVCS,296911,935.7363, ,0.0275, , , 
MMPWQ US Equity,MULTIMEDIA PLATFORMS INC,7711185,41.6835,-140.1684,0.07,-7085335, ,-420696
MYCT US Equity,MYCONTACTCARD INC,72699,469.0188, ,0.0034, , , 
MYGG US Equity,MYGO GAMES HOLDING CO, , , , , , , 
MZPS US Equity,MYZIPSOFT INC, , , , , , , 
NMGX US Equity,NANO MAGIC INC,2573378,38.7276,-16.2414,0.6685,-486400,351565,0
NHIQ US Equity,NANTHEALTH INC,467127008,41.5947,-38.566,2.382,-107329000,45760000,-15635000
NWUC US Equity,NATIONWIDE UTILITIES CORP, , , , , , , 
VYX US Equity,NCR VOYIX CORP,7849999872,41.4395,4.2928,1.4174,641000000,261000000,-109000000
NMGC US Equity,NEOMAGIC CORP,633000,0,-306.9224,0.8935,-2152000, ,-5000
NEOM US Equity,NEOMEDIA TECHNOLOGIES INC,1177000,20.5607,-8233.3887,0.0096,1046000,148000,0
NPTN US Equity,NEOPHOTONICS CORP,397988992,16.6836,-9.4698,1.8451,-38614000,59582000,-63192000
NTAP US Equity,NETAPP INC,10307999744,29.1812,6.7331,1.6659,797000000,759000000,-148000000
NTGR US Equity,NETGEAR INC,1161156992,0,6.5086,2.6826,100319000,92658000,-13793000
NLST US Equity,NETLIST INC,20743000,83.069,-64.6659,1.781,-14006000,5489000,-107000
NETO US Equity,NETOBJECTS INC,11912000,0,-117.6761,0.848,-41832000,9352000, 
NTCT US Equity,NETSCOUT SYSTEMS INC,3317925120,9.0418,0.4977,1.6014,37219000,228579000,-21502000
NTWK US Equity,NETSOL TECHNOLOGIES INC,98479960,10.4837,-4.949,2.1289,-887058,485498,-1976493
NTIP US Equity,NETWORK-1 TECHNOLOGIES INC,58535000,0,7.9679,18.3623,7135000,0,0
NEWR US Equity,NEW RELIC INC,358441984,0,-17.9201,1.8177,-60299000,66876000,-31116000
NXPS US Equity,NEXPRISE INC,3861000,306.734,-115.636,1.26,-4719000,2187000,-57000
NXGA US Equity,NEXT GALAXY CORP, , , , , , , 
NXGT US Equity,NEXTELIGENT HOLDINGS INC, , , , , , , 
NXGN US Equity,NEXTGEN HEALTHCARE INC,514060000,10.6991,5.4035,1.2258,38192000,81341000,-12599000
NXPL US Equity,NEXTPLAT CORP, , , , , , , 
NFSE US Equity,NFINANSE INC, , , , , , , 
EGOV US Equity,NIC INC,265611008,0,20.6138,2.5808,77687190,0,-8484526
NIR/H CN Equity,NOBLE IRON INC,11767922,1.4796,93.797,5.8401,-2081437.75,724174.1641,-338095.5098
NADA US Equity,NORTH AMERICAN DATACOM INC,2694000,13.2888, ,0.0455, , , 
NNWS US Equity,NORTHPORT NETWORK SYSTEMS,3454224,12.9664,-79.2094,0.5063,-1647918,53205,-77475
NTFY US Equity,NOTIFY TECHNOLOGY CORP,1394236,0.9181,-45.7414,0.3982,-1045861,3221642,-177785.002
NSHJ US Equity,NU STAR HOLDINGS INC, , , , , , , 
NUAN US Equity,NUANCE COMMUNICATIONS INC,5931922944,44.124,-2.6049,1.1947,51969000,266097000,-61835000
NTNX US Equity,NUTANIX INC - A,764910016,0,-42.5741,1.8589,-349609000,277850000,-56231000
NVEC US Equity,NVE CORP,90395336,0,13.8172,34.5769,17589455,3753774,-893116
NVDA US Equity,NVIDIA CORP,9829999616,20.4985,26.5713,8.2561,2870000000,1683000000,-228000000
NXCN US Equity,NXCHAIN INC,24719,610.8661, ,0.0308,-344457,0,0
NYXO US Equity,NYXIO TECHNOLOGIES CORP, , , , , , , 
OTED US Equity,OAK TREE EDUCATIONAL PARTNER,9405240,45.8027,-19.6245,0.8251,-934784, ,-88239
OGES US Equity,OAKRIDGE GLOBAL ENERGY SOLUT,10592098,5.2398,62.147,2.0223,-9225974,10185520,-567632
OBLG US Equity,OBLONG INC,13330000,13.4134,35.0514,1.2419,-2755000,1174000,-202000
OCLR US Equity,OCLARO INC,704259968,0.5081,24.7783,3.8978,132258000,60422000,-67567000
OIDN US Equity,OIDON CO LTD, , , , , , , 
OJSY US Equity,OJSYS INC, , , , , , , 
OLB US Equity,OLB GROUP INC, , , , , , , 
OMHI US Equity,OM HOLDINGS INTERNATIONAL I,546,4763.7363,3095246.5,0.0021,24249337,0,0
OMCM US Equity,OMNICOMM SYSTEMS INC,7765847,120.0283,61.7946,0.4829,5042103,2882791,-251879
ONCI US Equity,ON4 COMMUNICATIONS INC,117952,449.8821,-663.6583,0.0511,-442383,0,0
OLMM US Equity,ONELIFE TECHNOLOGIES CORP, , , , , , , 
ONEI US Equity,ONEMETA INC, , , , , , , 
OSCN US Equity,ONESCREEN INC, , , , , , , 
OSPN US Equity,ONESPAN INC,335686016,0,2.5967,3.6532,7203000,20704000,-1362000
ONLI US Equity,ONLINE-REDEFINED INC,20902,0,-69.7997,0.4887,-27096,0,-1963
ONSM US Equity,ONSTREAM MEDIA CORP,6403543,54.4,-73.2757,0.3027,-4166957,0,-97203
ONTO US Equity,ONTO INNOVATION INC,321403008,0,15.6924,5.6708,32607000,34654000,-4992000
OCC US Equity,OPTICAL CABLE CORP,40139180,30.8186,-4.3042,6.458,-1316907,0,-508909
OPLF US Equity,OPTILEAF INC,76510,0,-137.1006,2.709,-235552,4915,0
OPTL US Equity,OPTIMUM INTERACTIVE (USA), , , , , , , 
ORCL US Equity,ORACLE CORP,138761994240,43.7216,7.5064,5.0694,12921999872,6178000000,-2037000000
ORHK US Equity,ORANGEHOOK INC,27122000,49.3179, ,0.0276, , , 
ORBC US Equity,ORBCOMM INC,592188992,41.5881,-10.3576,2.7912,-37200000,7090000,-27315000
OGNT US Equity,ORGANA TECHNOLOGIES GROUP IN, , , , , , , 
ORHB US Equity,ORHUB INC, , , , , , , 
PFSF US Equity,PACIFIC SOFTWARE INC, , , , , , , 
PANW US Equity,PALO ALTO NETWORKS INC,3486500096,15.2302,-6.8905,1.1701,-185100000,357400000,-174700000
PCPJ US Equity,PAPERCLIP INC, , , , , , , 
PAR US Equity,PAR TECHNOLOGY CORP/DEL,114733000,1.6368,2.5725,1.8149,3375000,12681000,-5610000
4966 TT Equity,PARADE TECHNOLOGIES LTD,10095791104,0,19.5845,3.3936,1899224000,1382500992,-172553000
PSYS US Equity,PARADIGM SYSTEM SOLUTIONS IN, , , , , , , 
TEUM US Equity,PARETEUM CORP,10282897,67.7436,-126.9376,0.2461,-8254877,1832184,-569278
PRKR US Equity,PARKERVISION INC,8686000,171.3562,-179.5714,1.029,-16847541,4500907, 
PASO US Equity,PATIENT ACCESS SOLUTIONS INC, , , , , , , 
PPRG US Equity,PATIENT PORTAL TECHNOLOGIES,14142016,28.8036,-3.6134,0.6781,-40892, ,-981138
PBOX US Equity,PAYBOX CORP,5397000,0,-24.5228,2.4503,-292000,3015000, 
PAYC US Equity,PAYCOM SOFTWARE INC,1069936000,3.2123,8.0817,1.0464,71872000,29676000,-54601000
PCTY US Equity,PAYLOCITY HOLDING CORP,1134268032,0,0.9591,1.0874,10318000,30692000,-35584000
PBHG US Equity,PBS HOLDING INC,620196,12.1518,-49.9601,0.3496,-382411, ,-92472
PCSV US Equity,PCS EDVENTURES!.COM INC,715778,284.8054,-240.5024,0.5445,-1355748,0,-3311
PCTI US Equity,PCTEL INC,92205000,0.2126,-5.0614,5.7748,-406000,10717000,-2310000
PDFS US Equity,PDF SOLUTIONS INC,221970000,0,1.9536,8.7078,2100000,29604000,-9364000
PTOP US Equity,PEER TO PEER NETWORK,5946,2472.4353,-1838.682,0.0004,-334219,0,0
PEGA US Equity,PEGASYSTEMS INC,665070016,0,10.079,1.6407,30475000,158107000,-12941000
PENG US Equity,PENGUIN SOLUTIONS INC,529310016,32.2588, ,1.4319,81725000,37013000, 
PLWY US Equity,PEOPLES WAY.COM INC, , , , , , , 
PRSO US Equity,PERASO INC,21795000,41.9729,-79.206,0.5492,-23761000,11277000,-26000
PRFT US Equity,PERFICIENT INC,490588992,13.2494,3.3659,2.9184,30523000, ,-3998000
PFSW US Equity,PFSWEB INC,165360000,30.9525,-6.3741,1.1996,-5494000,0,-5146000
PLAB US Equity,PHOTRONICS INC,1020793984,6.0714,1.3071,5.4921,31868000,15823000,-91965000
PHUN US Equity,PHUNWARE INC,71066360,0, ,0.5628, , , 
PBI US Equity,PITNEY BOWES INC,6781407232,61.6823,1.3734,1.422,348536008,128416000,-164861000
PXLW US Equity,PIXELWORKS INC,70479000,8.1741,-0.5696,1.9753,1445000,19147000,-2661000
POLY US Equity,PLANTRONICS INC,1022382016,48.1018,8.1213,6.439,115468000,84740000,-15737000
PLXS US Equity,PLEXUS CORP,1976182016,15.844,5.9894,1.7821,129908000,0,-38538000
MANY US Equity,PLURES TECHNOLOGIES INC,7353649,92.1303,-92.5011,0.7212,-6423769,283540,-832488
PPMH US Equity,POINT TO POINT METHODICS INC, , , , , , , 
PIHN US Equity,POLARIS INTERNATIONAL HOLDIN, , , , , , , 
PSID US Equity,POSITIVEID CORP,2376000,285.3535,-377.506,0.0902,-4719000,412000,-33000
POWI US Equity,POWER INTEGRATIONS INC,624483008,0,10.1417,6.381,56008000,67087000,-33691000
PSTO US Equity,POWERSTORM HOLDINGS INC,161881,96.8687, ,0.0974, , , 
PMPG US Equity,PREMIER PRODUCTS GROUP INC, , , , , , , 
PSDO US Equity,PRESIDIO INC,2672199936,26.4763,0.6952,1.0294, , , 
PMSO US Equity,PRIMAL SOLUTIONS INC,1142000,123.7303,53.4038,0.5879,374000,1626000,-23000
PCYS US Equity,PRIMECARE SYSTEMS INC, , , , , , , 
PRNI US Equity,PRINTRON INC, , , , , , , 
PSWR US Equity,PRISM SOFTWARE CORP,240364,4470.9419,-431.5411,0.0122,-1260778,401567,-41829
PMOZ US Equity,PRISMONE GROUP INC, , , , , , , 
PRGS US Equity,PROGRESS SOFTWARE CORP,725816000,16.939,-6.776,1.2694,-20559000,78531000,-2904000
PRLO US Equity,PROLOGIC MANAGEMENT SYSTEMS,117,340894,-218301.6719,0,-204986, ,0
PFPT US Equity,PROOFPOINT INC,886131968,43.0236,-10.7753,1.5111,-69431000,122161000,-43636000
PRO US Equity,PROS HOLDINGS INC,292628992,71.8698,-30.3517,2.0765,-68386000,55779000,-1952000
MAPS CN Equity,PROSTAR HOLDINGS INC,2181410,124.4942,1.3291,0.0171,158704,0,-226955
TXTM US Equity,PROTEXT MOBILITY INC,20497,6929.5215,-9401.1973,0.0043,-1029660, ,0
PROXQ US Equity,PROXIM CORP-CL A,55361000,94.4582,-50.5307,0.6231,-38399000,24108000,-1033000
PRXM US Equity,PROXIM WIRELESS CORP,15611000,32.6372,-41.6998,0.8545,-7050000,2652000,-37000
PTC US Equity,PTC INC,2360384000,30.1818,0.2651,0.9818,40899000,236059000,-25444000
PTSH US Equity,PTS INC,49603,272.6891,70.8077,0.1466,-266197, ,-25482
PUGE US Equity,PUGET TECHNOLOGIES INC, , , , , , , 
PLFX US Equity,PULSE EVOLUTION CORP,2072427,39.3307, ,0.0458, , , 
PSTG US Equity,PURE STORAGE INC - CLASS A,962556032,0,-19.4419,2.5611,-211863000,276348000,-56522000
QTWO US Equity,Q2 HOLDINGS INC,205467008,0,-13.7095,1.9553,-29085000,38173000,-12175000
QADB US Equity,QAD INC-B,255587008,5.4338,-7.418,1.5956,3750000,45900000,-3688000
QRVO US Equity,QORVO INC,6478080000,15.2776,-0.2636,3.8019,58660000,455518000,-494502008
QCOM US Equity,QUALCOMM INC,65486000128,33.4316,4.1835,3.9968,2613000000,5485000064,-690000000
QLYS US Equity,QUALYS INC,501327008,0,9.8134,2.4782,36325000,40125000,-31048000
QGSI US Equity,QUANTGATE SYSTEMS INC, , , , , , , 
QUBT US Equity,QUANTUM COMPUTING INC, , , , , , , 
QMCO US Equity,QUANTUM CORP,211150000,60.4618,-3.9088,0.7836,1108000,42715000,-1660000
QUIK US Equity,QUICKLOGIC CORP,27521000,22.7971,-55.9178,2.6137,-14228000,9494000,-538000
QUGB US Equity,QUINTON GROUP INC, , , , , , , 
QUMU US Equity,QUMU CORP,35917000,19.9154,-24.0595,1.0309,-7614000,7471000,-46000
RDAR US Equity,RAADR INC,1130,129995.3125,-79904.0234,0,-978942,0,0
RACK US Equity,RACKWISE INC, , , , , , , 
RSYS US Equity,RADISYS CORP,82927000,18.0882,-33.029,1.223,-33950000,24137000,-6055000
VCTL US Equity,RAINMAKER SYSTEMS INC,4590000,9.39,-155.6934,0.1262,-10691000,3799000,-1179000
RWWI US Equity,RAND WORLDWIDE INC,46764000,38.3308,3.8684,1.0446,7480000,0,-370000
RPD US Equity,RAPID7 INC,251440000,0,-17.6931,0.8733,-45354000,47901000,-4698000
RPDT US Equity,RAPIDTRON INC,557057,8.8592,-272.5308,0.1799,-1383968,0,0
1337 HK Equity,RAZER INC,326011008,0.0383, ,1.9397,-98112000,67521000,-11615000
RCMT US Equity,RCM TECHNOLOGIES INC,64048000,14.7561,2.3749,2.4235,3825000,0,-861000
RNWK US Equity,REALNETWORKS INC,114784000,0,-21.2028,2.6317,-21324000,28823000,-970000
RP US Equity,REALPAGE INC,1258828032,31.5938,2.8385,1.0603,32107000,82276000,-52812000
RBTI US Equity,RED BRANCH TECHNOLOGIES INC, , , , , , , 
RHT US Equity,RED HAT INC,4759483904,16.0179,7.6773,1.3724,434805008,546470000,-86955000
RDFY US Equity,REDIFY GROUP INC,5543,1425.2209,-973.9656,0.046,-118530,0,0
REGT US Equity,REGENT TECHNOLOGIES INC, , , , , , , 
RLBY US Equity,RELIABILITY INC,16591,128.1177,-107.4363,2.7606,-23864,0,0
RMTD US Equity,REMOTE DYNAMICS INC,4026000,225.7327, ,0.0963, , , 
IOTS US Equity,RENESAS DESIGN US INC,58383000,22.945,-13.2429,4.4098,-6433000,14022000,-2177000
TRAK US Equity,REPOSITRAK INC,46985288,10.9392,8.083,2.2841,3634644, ,-2028334
RESN US Equity,RESONANT INC,17062000,0,-112.1139,6.149,-18653000,9494000,-519000
RBBN US Equity,RIBBON COMMUNICATIONS INC,302444000,0.2338, ,2.3463, , , 
RELL US Equity,RICHARDSON ELEC LTD,157120992,0,-2.6378,5.6583,-3660000,0,-4172000
RMNI US Equity,RIMINI STREET INC,158223904,0,-31.0237,0.0622,-1875312, ,0
RNG US Equity,RINGCENTRAL INC-CLASS A,289440000,0,-6.4403,1.9306,-27696000,72203000,-31570000
RIVF US Equity,RIVULET ENTERTAINMENT INC,66993,29.7568,-143.0797,0.024,-89389,0,0
RMGN US Equity,RMG NETWORKS HOLDING CORP,20894000,3.3502,-24.0917,1.0182,-4797000,2603000,-174000
RHSC US Equity,ROBERTSON GLOBAL HEALTH SOLU, , , , , , , 
RBSY US Equity,ROBOSERVER SYSTEMS CORP, , , , , , , 
RCTY US Equity,ROCKET CITY ENTERPRISES INC, , , , , , , 
ROFO US Equity,ROCKFORD CORPORATION,22307000,27.6236,35.9451,1.345,5330000,1956000,-534000
ROKK US Equity,ROKK3R INC,17737836,1.7195, ,0.0793,-34367190,0,0
RTNB US Equity,ROOT9B HOLDINGS INC,16841212,43.77,-121.2021,1.4549,-17168119, , 
RST US Equity,ROSETTA STONE INC,196758000,1.2066,-4.7847,0.6166,-5796000,25750000,-11789000
RCHN US Equity,ROUCHON INDUSTRIES INC, , , , , , , 
RBCN US Equity,RUBICON TECHNOLOGY INC,41483000,0,-57.5925,18.3285,-33448000,1402000,-44000
RTEC US Equity,RUDOLPH TECHNOLOGIES INC,387544000,1.2308,10.7156,6.7995,54236000,47485000,-8211000
RVYL US Equity,RYVYL INC, , , , , , , 
2542797D US Equity,SAILPOINT TECHNOLOGIES HOLDI, , , , , , , 
CRM US Equity,SALESFORCE INC,17490036736,10.5506,0.2946,0.824,134554000,1500718016,-540242000
SLNM US Equity,SALON MEDIA GROUP INC,1192000,118.2886, ,0.202,-3303000,972000,-292000
SANM US Equity,SANMINA CORP,3847363072,12.4725,3.7158,1.6189,226467000,33716000,-111833000
SANT US Equity,SANTEON GROUP INC,1192711,8.9354,15.35,1.1698,86290,0,-30971
SAHN US Equity,SAUDI AMERICAN HOLDINGS CORP,21375,5561.5811, ,0, , , 
SCGX US Equity,SAXON CAPITAL GROUP INC,1785972,45.9326,-408.8789,0.1745,-6732701, , 
SCTN US Equity,SCHIMATIC CASH TRANSACTIONS,19726,2524.5361, ,0.0009, , , 
SAIC US Equity,SCIENCE APPLICATIONS INTE,2100999936,49.0719,7.727,1.337,255000000, ,-19000000
SCNTQ US Equity,SCIENT INC, , , , , , , 
SCIL US Equity,SCIENTIFIC LEARNING CORP,7115000,64.7646,-61.508,0.4701,-2007000,3778000,-204000
SYPT US Equity,SCRYPT INC,90035,3072.4485,-1138.1093,0.0182,-926515, ,-10450
SEAC US Equity,SEACHANGE INTERNATIONAL INC,111864000,0,-27.0185,2.5179,-31599000,23753000,-548000
STX US Equity,SEAGATE TECHNOLOGY HOLDINGS,8956000256,55.8508,9.0081,1.9626,1087000000,1180000000,-418000000
9993232D US Equity,SEAGATE TECHNOLOGY ULC,9242999808,30.0444,18.9984,2.0728,2092000000,1133000000,-786000000
SLLN US Equity,SEARCHLIGHT SOLUTIONS LTD, , , , , , , 
SSVC US Equity,SECURED SERVICES INC,2570000,13.1907,-102.8095,1.5143,-2964000,252000,-134000
VTDI US Equity,SECURED TECHNOLOGY INNOVATIO,267311,1.3467,-115.2086,0.2601,-111727, , 
SCWX US Equity,SECUREWORKS CORP - A,961411008,0,-4.3104,1.2556,-69002000,77770000,-17752000
SMTC US Equity,SEMTECH CORP,1070956992,21.4888,4.4153,3.7987,70015000,107249000,-45984000
SEND US Equity,SENDGRID INC,79748000,20.8068, ,2.5329,-4615000,26754000, 
NOW US Equity,SERVICENOW INC,3069515008,37.6812,-5.4927,1.6613,-111885000,346892000,-137306000
SBET US Equity,SHARPLINK GAMING INC, , , , , , , 
PIXY US Equity,SHIFTPIXY INC,6652208,0, ,1.4736, , , 
SIGM US Equity,SIGMA DESIGNS INC,167195008,0,-28.6695,2.7241,-50378000,71118000,-20702000
SGMA US Equity,SIGMATRON INTERNATIONAL INC,159459296,25.151,1.5488,2.0154,4898418,0, 
SDVI US Equity,SIGNATURE DEVICES INC, , , , , , , 
SLAB US Equity,SILICON LABORATORIES INC,1477785984,22.9206,5.7458,5.6597,78667000,207382000,-12876000
SIMC US Equity,SIMCLAR INC,55899000,38.4769,-5.3976,1.217,-3841121, ,-351154
SIMPQ US Equity,SIMPLY INC,12839000,0,-23.8454,2.8031,-3486000,0,-42000
SMRL US Equity,SIMTROL INC,118426,326.9029,-366.8695,0.0792,-1391020,479924,-1103
SLP US Equity,SIMULATIONS PLUS INC,38512468,0,17.4518,6.2023,8264284,1367645,-175961
STTO US Equity,SITO MOBILE LTD,27639984,0.0132,-31.5098,1.4697,-10407951, ,-233924
SVTLQ US Equity,SIVAULT SYSTEMS INC,7716681,31.8273,-143.1011,0.0751,-11003565, ,-4208.0001
SWKS US Equity,SKYWORKS SOLUTIONS INC,4573599744,0,23.9696,6.7896,1253800000,355200000,-303300000
SMRN US Equity,SMARTAG INTERNATIONAL INC, , , , , , , 
SMME US Equity,SMARTMETRIC INC, , , , , , , 
SMSI US Equity,SMITH MICRO SOFTWARE INC,15634000,23.6152,-58.9588,1.3968,-8900000,10473000,-245000
CICN US Equity,SMS ALTERNATIVES INC,184000,885.8696,-314.7346,0.0391,-3355000,1115000,-2000
SMTX US Equity,SMTC CORPORATION,60738000,24.227,-11.3026,1.4352,-6294000,0,-1675000
SOBR US Equity,SOBR SAFE INC,8019,9887.4424,-4509.6865,0.0027,-503916, , 
SPLY US Equity,SOCIALPLAY USA INC,0, , ,0, , , 
SCKT US Equity,SOCKET MOBILE INC,22558580,0.3733,71.5054,3.7368,3017830,3316210,-325580
SOFT US Equity,SOFTECH INC,2580000,1.9767,62.5204,0.9971,1993000,547000,-5000
SFWJ US Equity,SOFTWARE EFFECTIVE SOLUTIONS, , , , , , , 
SLNX US Equity,SOLANBRIDGE GROUP INC, , , , , , , 
SODI US Equity,SOLITRON DEVICES INC,8864000,0,-14.5724,8.5419,-1584000,0,-247000
SOLS US Equity,SOLLENSYS CORP,21210,0, ,0.1416, , , 
SSFT US Equity,SONASOFT CORP, , , , , , , 
SOTH US Equity,SOUTHNET CORP, , , , , , , 
SPA US Equity,SPARTON CORP,230444000,42.5131,-0.7063,2.6917,3177000,1890000,-6232000
SPSY LN Equity,SPECTRA SYSTEMS CORP,26924000,0,15.5334,5.2728,4017085, ,-90000
SPDC US Equity,SPEED COMMERCE INC,75045000,149.8314,-97.6425,0.2529,-125276000,5820000,-4724000
SPLK US Equity,SPLUNK INC,1775779968,0,-19.0121,1.9013,-301489000,292748000,-77480000
SPSC US Equity,SPS COMMERCE INC,339020992,0,2.7315,5.7729,11601000,22819000,-7278000
SPYR US Equity,SPYR INC,823000,24.3013,-399.399,0.756,-12225432, ,-1179
SRTI US Equity,SRTI BLOCKCHAIN GENERATION I,27417000,0,-37.5563,3.8205,-7900000,8103000,-1642000
SSNC US Equity,SS&C TECHNOLOGIES HOLDINGS,5598621184,39.6028,3.93,0.9581,378930000,152618000,-50487000
STJO US Equity,ST JOSEPH INC,32520,0,-448.4787,0.0398,-164276,0,0
LAAB US Equity,STARTECH LABS INC,5000,0, , , , , 
SRT US Equity,STARTEK INC,96145000,24.8614,2.4221,2.4118,3918000,0,-6898000
STNX US Equity,STARTRONIX INTL INC,6303000,6.3462,-121.1625,0.8145,-7533000, , 
STTH US Equity,STEALTH TECHNOLOGIES INC, , , , , , , 
STGGQ US Equity,STG GROUP INC,114719000,61.743,-47.4985,0.3593,-70874000,0,-139000
SOSO US Equity,STORAGE COMPUTER CORP, , , , , , , 
STRI US Equity,STR HOLDINGS INC,33785000,0,-22.3418,3.6677,-7079000,1042000, 
STRB US Equity,STRASBAUGH INC,10075000,0,9.4431,1.8946,352000,3010000,-275000
SSYS US Equity,STRATASYS LTD,1363325952,1.7027,-3.2768,3.5776,-53712000,93956000,-35337000
STRM US Equity,STREAMLINE HEALTH SOLUTIONS,34515472,13.4138,-11.1333,0.7496,-3587056,6131379,-29409
SEVM US Equity,STS EVERMEDIA CORP, , , , , , , 
SHGR US Equity,SUCCESS HOLDING GROUP CORP U, , , , , , , 
SUIC US Equity,SUIC WORLDWIDE HOLDINGS LTD,5758251,16.1873,-1.7555,2.6905,2779641,0,-9435
SMCI US Equity,SUPER MICRO COMPUTER INC,1488592000,10.8456,5.1733,2.3382,101877000,141358000,-29365000
SNRR US Equity,SUPER NOVA RESOURCES INC,6279065,95.3584,-41.3219,0.4141,-2339186, ,-13400.0001
SPRT US Equity,SUPPORT.COM INC,64283000,0,-7.0416,8.5764,-5063000,3542000,-116000
SSTY US Equity,SURE TRACE SECURITY CORP,275062,157.7506,-1252.2266,0.0426,-6595097, ,0
SUQU US Equity,SUREQUEST SYSTEMS INC, , , , , , , 
SPRS US Equity,SURGE COMPONENTS INC,11578205,5.1821,-6.8421,1.5045,-969314,0,-21932
SDSS US Equity,SUSPECT DETECTION SYSTEMS IN, , , , , , , 
SYKE US Equity,SYKES ENTERPRISES INC,1312679936,20.3401,5.2531,3.2889,92438000,0,-67449000
EVOL US Equity,SYMBOLIC LOGIC INC,58766000,16.0144,7.9901,1.5732,6292000,2028000,-108000
SYNC US Equity,SYNACOR INC,100705000,6.4148,-13.5529,1.2682,-12696000,27307000,-7467000
SYNA US Equity,SYNAPTICS INC,1477100032,29.6595,1.3685,2.3486,42200000,306000000,-37100000
SNCR US Equity,SYNCHRONOSS TECHNOLOGIES INC,1164728960,22.9592,0.4928,2.3726,-25356000,106681000,-58542000
SNPS US Equity,SYNOPSYS INC,5396413952,2.6682,2.5678,1.0424,347563000,908841024,-70328000
SNNT US Equity,SYNTHONICS TECHNOLOGIES INC, , , , , , , 
DATA US Equity,TABLEAU SOFTWARE INC-CL A,1319298048,0,-13.3517,2.2817,-164392000,328865000,-61577000
TRHC US Equity,TABULA RASA HEALTHCARE INC,168540992,30.0212,-1.3728,0.7315,-4416000,4970000,-6360000
TAIT US Equity,TAITRON COMPONENTS INC-CL A,14494000,6.8994,-15.3419,4.9705,-2335000,0,-37000
TLND US Equity,TALEND SA,149352000,0.0114,-17.7105,1.1799,-24391000,23698000,-1963000
TMIX US Equity,TARSIN MOBILE INC, , , , , , , 
TTCM US Equity,TAUTACHROME INC,3624,22764.707,-1290.0945,0.0029,-629941,0,0
SNX US Equity,TD SYNNEX CORP,5739360256,18.3642,5.5944,1.606,479747000,0,-100202000
TECD US Equity,TECH DATA CORP,10959852544,17.5174,2.2293,1.3493,361293000,0,-185299992
TCPW US Equity,TECH POWER INC, , , , , , , 
TSCC US Equity,TECHNOLOGY SOLUTIONS CO,10609000,0,-3.1179,8.158,-2234999.9375, ,-133000
TEKI US Equity,TEK DIGITEL CORPORATION,1280936,39.034, ,0.8058, , , 
TKGL US Equity,TEKEGLDMPIRE INC, , , , , , , 
TLFX US Equity,TELEFIX COMMUNICATIONS HOLDI, , , , , , , 
TKOI US Equity,TELKONET INC,13206905,0.6054,30.8266,4.2101,-6214534,2039758,-145572
TDC US Equity,TERADATA CORP,2307000064,31.4694,2.8132,1.6111,103000000,288000000,-80000000
TER US Equity,TERADYNE INC,3089327104,11.737,15.7639,4.9611,491191000,305152000,-92267000
TESS US Equity,TESSCO TECHNOLOGIES INC,203037904,6.5611,1.429,1.8363,4882500,0,-1656500
TXN US Equity,TEXAS INSTRUMENTS INC,16929000448,21.1649,26.4595,3.8886,5839000064,1465000000,-574000000
THPHF US Equity,THINKPATH INC,5647676,101.3752,-50.343,0.3917,-68161, ,-97966
THNS US Equity,THINSPACE TECHNOLOGY INC, , , , , , , 
TIOG US Equity,TINGO GROUP INC,32935000,44.5605,-20.4971,1.2149,-8832000,2288000,-313000
TMNA US Equity,TINGO INC,1066173,0,-64.1523,0.725, , , 
TNTC US Equity,TINTIC STANDARD GOLD MINES I, , , , , , , 
TNTRQ US Equity,TINTRI INC,100944000,67.9278, ,1.0415,-138465000,68860000, 
TIVO US Equity,TIVO CORP,3172751104,30.9182,-1.3894,2.3838,21747000,193446000,-27071000
TLDE US Equity,TLD3 ENTERTAINMENT GROUP INC, , , , , , , 
TMMI US Equity,TMM INC, , , , , , , 
